sample_id,segment,cell_type,disease_status,patient_id,slide_name,pancreatic.A.cell,acinar.cell,pancreatic.D.cell,type.B.pancreatic.cell,pancreatic.ductal.cell,mesenchymal.cell
GSM7085069_DSP-1001660012910-B-F11.dcc,Panck-(Stroma),Acinar,tumour,34800,6287-EC-S1,1.7843630609578165,2.604899571058875,1.9770169706317031,1.338814136235122,0.8512080118862835,0.7683919839323374
GSM7085070_DSP-1001660012910-B-F12.dcc,Panck-(Stroma),Acinar,tumour,34800,6287-EC-S1,0.6247508051720362,2.6605279413356224,0.389778025679157,1.3535255391628385,0.9684979167853383,0.7892636898854092
GSM7085071_DSP-1001660012910-B-G01.dcc,Panck-(Stroma),Acinar,tumour,34800,6287-EC-S1,0.7070460896941099,2.603995460455386,1.702212034574857,1.8639953339537372,0.687400306242197,0.5906955082506584
GSM7085072_DSP-1001660012910-B-G02.dcc,Panck+(Epithelial),Glandular_Tumor,tumour,34800,6287-EC-S1,3.0888935181738084,0.15223764210744622,2.5784590739692197,0.6388449394191662,1.6295714536932626,0.5524787729430592
GSM7085073_DSP-1001660012910-B-G03.dcc,Panck+(Epithelial),Duct,tumour,34800,6287-EC-S1,NA,1.4492064667798652,0.8798947583464218,0.33535568371881896,1.340328467689376,0.4946168899043202
GSM7085074_DSP-1001660013377-A-A02.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,4.423974070449398,2.8777445573775893,3.8499397925449803,0.9596767011884069,1.8452650873343697,0.9817405275330843
GSM7085075_DSP-1001660013377-A-A03.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,3.071611782650672,2.371368717466925,2.662660402858302,0.5123683898467098,1.479106033509736,0.5245653704802287
GSM7085076_DSP-1001660013377-A-A04.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,10.094310336831365,1.6372086616371186,6.582400911378211,16.761683952677565,1.507338211260547,0.46340068486363567
GSM7085077_DSP-1001660013377-A-A05.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,3.374494176478122,2.7124819833831864,2.9867931624231394,NA,1.5295989991459278,0.6794358384251868
GSM7085078_DSP-1001660013377-A-A06.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,3.540468604760822,2.448216136172797,3.077434306541452,0.55493719042501,1.528092531201349,0.7229830311097577
GSM7085079_DSP-1001660013377-A-A07.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,4.695064807382608,2.4958140468346133,4.12052504909776,NA,1.8763967195154494,0.9744186786989769
GSM7085080_DSP-1001660013377-A-A08.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,3.316108977815991,0.7937285298990231,2.784733982194907,0.2798372187595135,1.6286347982428149,0.7796426695075093
GSM7085081_DSP-1001660013377-A-A09.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,2.60007415691563,1.6775549037983493,2.376433983583857,0.3470049867751152,1.5789572445074271,0.5205223188685987
GSM7085082_DSP-1001660013377-A-A10.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,NA,2.2153357863313254,2.9950346961591174,2.121881559841806,2.107956403963964,0.8182780177875053
GSM7085084_DSP-1001660013377-A-A12.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,2.9649150813345075,1.8360469906726176,2.533519163910683,0.8526523591238485,1.5464810520754184,0.5203892650775932
GSM7085085_DSP-1001660013377-A-B01.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,3.504410237854581,2.4760530586312126,2.9822292021492687,0.3602961765147261,1.673616300597043,0.8659279953493711
GSM7085086_DSP-1001660013377-A-B02.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,4.516545204675092,2.587110082685891,3.9083656676336846,0.506494421926693,2.1351153549609907,0.9285503346940029
GSM7085088_DSP-1001660013377-A-B04.dcc,Panck+(Epi),PanIN,tumour,66455,6495-EC-S1,2.9667692807153405,2.2598510085806316,2.502255422974099,0.35683975232447546,1.5347526711624657,0.4489680090493614
